Date,Company,Adj Close
10-12-2013,Tesla,28.438
11-12-2013,Tesla,27.93
12-12-2013,Tesla,29.493999
13-12-2013,Tesla,29.530001
16-12-2013,Tesla,29.587999
17-12-2013,Tesla,30.492001
18-12-2013,Tesla,29.596001
19-12-2013,Tesla,28.143999
20-12-2013,Tesla,28.648001
23-12-2013,Tesla,28.709999
24-12-2013,Tesla,30.282
26-12-2013,Tesla,31.1
27-12-2013,Tesla,30.224001
30-12-2013,Tesla,30.488001
31-12-2013,Tesla,30.086
02-01-2014,Tesla,30.02
03-01-2014,Tesla,29.912001
06-01-2014,Tesla,29.4
07-01-2014,Tesla,29.872
08-01-2014,Tesla,30.256001
09-01-2014,Tesla,29.506001
10-01-2014,Tesla,29.143999
13-01-2014,Tesla,27.868
14-01-2014,Tesla,32.254002
15-01-2014,Tesla,32.826
16-01-2014,Tesla,34.194
17-01-2014,Tesla,34.001999
21-01-2014,Tesla,35.335999
22-01-2014,Tesla,35.712002
23-01-2014,Tesla,36.299999
24-01-2014,Tesla,34.919998
27-01-2014,Tesla,33.924
28-01-2014,Tesla,35.675999
29-01-2014,Tesla,35.046001
30-01-2014,Tesla,36.568001
31-01-2014,Tesla,36.282001
03-02-2014,Tesla,35.422001
04-02-2014,Tesla,35.745998
05-02-2014,Tesla,34.883999
06-02-2014,Tesla,35.675999
07-02-2014,Tesla,37.306
10-02-2014,Tesla,39.312
11-02-2014,Tesla,39.324001
12-02-2014,Tesla,39.063999
13-02-2014,Tesla,39.925999
14-02-2014,Tesla,39.646
18-02-2014,Tesla,40.740002
19-02-2014,Tesla,38.728001
20-02-2014,Tesla,41.993999
21-02-2014,Tesla,41.919998
24-02-2014,Tesla,43.529999
25-02-2014,Tesla,49.599998
26-02-2014,Tesla,50.599998
27-02-2014,Tesla,50.507999
28-02-2014,Tesla,48.962002
03-03-2014,Tesla,50.112
04-03-2014,Tesla,50.967999
05-03-2014,Tesla,50.532001
06-03-2014,Tesla,50.588001
07-03-2014,Tesla,49.242001
10-03-2014,Tesla,47.768002
11-03-2014,Tesla,46.882
12-03-2014,Tesla,48.298
13-03-2014,Tesla,47.557999
14-03-2014,Tesla,46.194
17-03-2014,Tesla,46.796001
18-03-2014,Tesla,48.007999
19-03-2014,Tesla,47.167999
20-03-2014,Tesla,46.981998
21-03-2014,Tesla,45.778
24-03-2014,Tesla,44.034
25-03-2014,Tesla,44.088001
26-03-2014,Tesla,42.591999
27-03-2014,Tesla,41.464001
28-03-2014,Tesla,42.473999
31-03-2014,Tesla,41.689999
01-04-2014,Tesla,43.394001
02-04-2014,Tesla,46.057999
03-04-2014,Tesla,45.080002
04-04-2014,Tesla,42.445999
07-04-2014,Tesla,41.504002
08-04-2014,Tesla,43.091999
09-04-2014,Tesla,43.386002
10-04-2014,Tesla,40.838001
11-04-2014,Tesla,40.756001
14-04-2014,Tesla,39.618
15-04-2014,Tesla,38.782001
16-04-2014,Tesla,39.821999
17-04-2014,Tesla,39.624001
21-04-2014,Tesla,40.875999
22-04-2014,Tesla,43.728001
23-04-2014,Tesla,41.598
24-04-2014,Tesla,41.571999
25-04-2014,Tesla,39.970001
28-04-2014,Tesla,39.702
29-04-2014,Tesla,41.383999
30-04-2014,Tesla,41.577999
01-05-2014,Tesla,41.546001
02-05-2014,Tesla,42.181999
05-05-2014,Tesla,43.321999
06-05-2014,Tesla,41.456001
07-05-2014,Tesla,40.27
08-05-2014,Tesla,35.717999
09-05-2014,Tesla,36.452
12-05-2014,Tesla,36.933998
13-05-2014,Tesla,38.032001
14-05-2014,Tesla,38.124001
15-05-2014,Tesla,37.717999
16-05-2014,Tesla,38.312
19-05-2014,Tesla,39.217999
20-05-2014,Tesla,39.060001
21-05-2014,Tesla,39.889999
22-05-2014,Tesla,40.976002
23-05-2014,Tesla,41.459999
27-05-2014,Tesla,42.312
28-05-2014,Tesla,42.048
29-05-2014,Tesla,42.048
30-05-2014,Tesla,41.554001
02-06-2014,Tesla,40.939999
03-06-2014,Tesla,40.987999
04-06-2014,Tesla,40.798
05-06-2014,Tesla,41.380001
06-06-2014,Tesla,41.633999
09-06-2014,Tesla,41.062
10-06-2014,Tesla,40.459999
11-06-2014,Tesla,40.894001
12-06-2014,Tesla,40.703999
13-06-2014,Tesla,41.284
16-06-2014,Tesla,44.922001
17-06-2014,Tesla,46.334
18-06-2014,Tesla,45.424
19-06-2014,Tesla,45.557999
20-06-2014,Tesla,45.917999
23-06-2014,Tesla,47.444
24-06-2014,Tesla,46.5
25-06-2014,Tesla,47.377998
26-06-2014,Tesla,47.119999
27-06-2014,Tesla,47.812
30-06-2014,Tesla,48.012001
01-07-2014,Tesla,47.944
02-07-2014,Tesla,45.886002
03-07-2014,Tesla,45.849998
07-07-2014,Tesla,44.532001
08-07-2014,Tesla,43.813999
09-07-2014,Tesla,44.612
10-07-2014,Tesla,43.891998
11-07-2014,Tesla,43.625999
14-07-2014,Tesla,45.34
15-07-2014,Tesla,43.916
16-07-2014,Tesla,43.431999
17-07-2014,Tesla,43.080002
18-07-2014,Tesla,44.004002
21-07-2014,Tesla,44.108002
22-07-2014,Tesla,43.916
23-07-2014,Tesla,44.498001
24-07-2014,Tesla,44.708
25-07-2014,Tesla,44.714001
28-07-2014,Tesla,44.964001
29-07-2014,Tesla,45.001999
30-07-2014,Tesla,45.784
31-07-2014,Tesla,44.66
01-08-2014,Tesla,46.653999
04-08-2014,Tesla,47.703999
05-08-2014,Tesla,47.698002
06-08-2014,Tesla,49.785999
07-08-2014,Tesla,50.478001
08-08-2014,Tesla,49.625999
11-08-2014,Tesla,51.863998
12-08-2014,Tesla,51.992001
13-08-2014,Tesla,52.062
14-08-2014,Tesla,52.276001
15-08-2014,Tesla,52.402
18-08-2014,Tesla,51.987999
19-08-2014,Tesla,51.352001
20-08-2014,Tesla,51.141998
21-08-2014,Tesla,50.868
22-08-2014,Tesla,51.355999
25-08-2014,Tesla,52.509998
26-08-2014,Tesla,52.348
27-08-2014,Tesla,52.650002
28-08-2014,Tesla,52.771999
29-08-2014,Tesla,53.939999
02-09-2014,Tesla,56.824001
03-09-2014,Tesla,56.237999
04-09-2014,Tesla,57.208
05-09-2014,Tesla,55.478001
08-09-2014,Tesla,56.422001
09-09-2014,Tesla,55.695999
10-09-2014,Tesla,56.220001
11-09-2014,Tesla,56.062
12-09-2014,Tesla,55.84
15-09-2014,Tesla,50.771999
16-09-2014,Tesla,52.147999
17-09-2014,Tesla,52.276001
18-09-2014,Tesla,52.764
19-09-2014,Tesla,51.863998
22-09-2014,Tesla,50.006001
23-09-2014,Tesla,50.082001
24-09-2014,Tesla,50.428001
25-09-2014,Tesla,49.389999
26-09-2014,Tesla,49.32
29-09-2014,Tesla,49.051998
30-09-2014,Tesla,48.535999
01-10-2014,Tesla,48.048
02-10-2014,Tesla,50.284
03-10-2014,Tesla,51.042
06-10-2014,Tesla,52.124001
07-10-2014,Tesla,51.914001
08-10-2014,Tesla,51.855999
09-10-2014,Tesla,51.402
10-10-2014,Tesla,47.382
13-10-2014,Tesla,44.917999
14-10-2014,Tesla,45.411999
15-10-2014,Tesla,45.939999
16-10-2014,Tesla,45.27
17-10-2014,Tesla,45.495998
20-10-2014,Tesla,46.094002
21-10-2014,Tesla,47.068001
22-10-2014,Tesla,46.220001
23-10-2014,Tesla,47.057999
24-10-2014,Tesla,47.048
27-10-2014,Tesla,44.334
28-10-2014,Tesla,48.554001
29-10-2014,Tesla,47.619999
30-10-2014,Tesla,47.731998
31-10-2014,Tesla,48.34
03-11-2014,Tesla,48.518002
04-11-2014,Tesla,47.785999
05-11-2014,Tesla,46.194
06-11-2014,Tesla,48.243999
07-11-2014,Tesla,48.040001
10-11-2014,Tesla,48.386002
11-11-2014,Tesla,50.216
12-11-2014,Tesla,49.82
13-11-2014,Tesla,50.34
14-11-2014,Tesla,51.736
17-11-2014,Tesla,50.796001
18-11-2014,Tesla,51.540001
19-11-2014,Tesla,49.548
20-11-2014,Tesla,49.742001
21-11-2014,Tesla,48.556
24-11-2014,Tesla,49.344002
25-11-2014,Tesla,49.618
26-11-2014,Tesla,49.688
28-11-2014,Tesla,48.903999
01-12-2014,Tesla,46.327999
02-12-2014,Tesla,46.285999
03-12-2014,Tesla,45.860001
04-12-2014,Tesla,45.655998
05-12-2014,Tesla,44.742001
08-12-2014,Tesla,42.872002
09-12-2014,Tesla,43.377998
10-12-2014,Tesla,41.967999
11-12-2014,Tesla,41.776001
12-12-2014,Tesla,41.400002
15-12-2014,Tesla,40.807999
16-12-2014,Tesla,39.562
17-12-2014,Tesla,41.164001
18-12-2014,Tesla,43.652
19-12-2014,Tesla,43.858002
22-12-2014,Tesla,44.52
23-12-2014,Tesla,44.194
24-12-2014,Tesla,44.452
26-12-2014,Tesla,45.563999
29-12-2014,Tesla,45.141998
30-12-2014,Tesla,44.445999
31-12-2014,Tesla,44.481998
02-01-2015,Tesla,43.862
05-01-2015,Tesla,42.018002
06-01-2015,Tesla,42.256001
07-01-2015,Tesla,42.189999
08-01-2015,Tesla,42.124001
09-01-2015,Tesla,41.332001
12-01-2015,Tesla,40.442001
13-01-2015,Tesla,40.849998
14-01-2015,Tesla,38.537998
15-01-2015,Tesla,38.374001
16-01-2015,Tesla,38.613998
20-01-2015,Tesla,38.386002
21-01-2015,Tesla,39.313999
22-01-2015,Tesla,40.324001
23-01-2015,Tesla,40.257999
26-01-2015,Tesla,41.310001
27-01-2015,Tesla,41.195999
28-01-2015,Tesla,39.874001
29-01-2015,Tesla,41.040001
30-01-2015,Tesla,40.720001
02-02-2015,Tesla,42.188
03-02-2015,Tesla,43.672001
04-02-2015,Tesla,43.709999
05-02-2015,Tesla,44.198002
06-02-2015,Tesla,43.472
09-02-2015,Tesla,43.495998
10-02-2015,Tesla,43.257999
11-02-2015,Tesla,42.560001
12-02-2015,Tesla,40.576
13-02-2015,Tesla,40.754002
17-02-2015,Tesla,40.869999
18-02-2015,Tesla,40.891998
19-02-2015,Tesla,42.341999
20-02-2015,Tesla,43.422001
23-02-2015,Tesla,41.467999
24-02-2015,Tesla,40.821999
25-02-2015,Tesla,40.751999
26-02-2015,Tesla,41.438
27-02-2015,Tesla,40.667999
02-03-2015,Tesla,39.466
03-03-2015,Tesla,39.911999
04-03-2015,Tesla,40.487999
05-03-2015,Tesla,40.125999
06-03-2015,Tesla,38.776001
09-03-2015,Tesla,38.175999
10-03-2015,Tesla,38.063999
11-03-2015,Tesla,38.748001
12-03-2015,Tesla,38.214001
13-03-2015,Tesla,37.736
16-03-2015,Tesla,39.139999
17-03-2015,Tesla,38.945999
18-03-2015,Tesla,40.141998
19-03-2015,Tesla,39.130001
20-03-2015,Tesla,39.616001
23-03-2015,Tesla,39.925999
24-03-2015,Tesla,40.344002
25-03-2015,Tesla,38.860001
26-03-2015,Tesla,38.082001
27-03-2015,Tesla,37
30-03-2015,Tesla,38.113998
31-03-2015,Tesla,37.754002
01-04-2015,Tesla,37.518002
02-04-2015,Tesla,38.200001
06-04-2015,Tesla,40.619999
07-04-2015,Tesla,40.650002
08-04-2015,Tesla,41.534
09-04-2015,Tesla,42.018002
10-04-2015,Tesla,42.18
13-04-2015,Tesla,41.956001
14-04-2015,Tesla,41.492001
15-04-2015,Tesla,41.566002
16-04-2015,Tesla,41.34
17-04-2015,Tesla,41.358002
20-04-2015,Tesla,41.054001
21-04-2015,Tesla,41.882
22-04-2015,Tesla,43.888
23-04-2015,Tesla,43.720001
24-04-2015,Tesla,43.686001
27-04-2015,Tesla,46.310001
28-04-2015,Tesla,46.096001
29-04-2015,Tesla,46.490002
30-04-2015,Tesla,45.209999
01-05-2015,Tesla,45.206001
04-05-2015,Tesla,46.102001
05-05-2015,Tesla,46.59
06-05-2015,Tesla,46.085999
07-05-2015,Tesla,47.360001
08-05-2015,Tesla,47.321999
11-05-2015,Tesla,47.897999
12-05-2015,Tesla,48.948002
13-05-2015,Tesla,48.636002
14-05-2015,Tesla,48.82
15-05-2015,Tesla,49.768002
18-05-2015,Tesla,49.75
19-05-2015,Tesla,49.428001
20-05-2015,Tesla,48.869999
21-05-2015,Tesla,49.124001
22-05-2015,Tesla,49.546001
26-05-2015,Tesla,49.492001
27-05-2015,Tesla,49.486
28-05-2015,Tesla,50.290001
29-05-2015,Tesla,50.16
01-06-2015,Tesla,49.889999
02-06-2015,Tesla,49.669998
03-06-2015,Tesla,49.798
04-06-2015,Tesla,49.183998
05-06-2015,Tesla,49.827999
08-06-2015,Tesla,51.257999
09-06-2015,Tesla,51.200001
10-06-2015,Tesla,50.139999
11-06-2015,Tesla,50.282001
12-06-2015,Tesla,50.138
15-06-2015,Tesla,50.076
16-06-2015,Tesla,50.624001
17-06-2015,Tesla,52.082001
18-06-2015,Tesla,52.377998
19-06-2015,Tesla,52.501999
22-06-2015,Tesla,51.958
23-06-2015,Tesla,53.534
24-06-2015,Tesla,53.034
25-06-2015,Tesla,53.757999
26-06-2015,Tesla,53.417999
29-06-2015,Tesla,52.403999
30-06-2015,Tesla,53.652
01-07-2015,Tesla,53.830002
02-07-2015,Tesla,56.004002
06-07-2015,Tesla,55.944
07-07-2015,Tesla,53.576
08-07-2015,Tesla,50.992001
09-07-2015,Tesla,51.584
10-07-2015,Tesla,51.830002
13-07-2015,Tesla,52.431999
14-07-2015,Tesla,53.130001
15-07-2015,Tesla,52.627998
16-07-2015,Tesla,53.335999
17-07-2015,Tesla,54.931999
20-07-2015,Tesla,56.452
21-07-2015,Tesla,53.354
22-07-2015,Tesla,53.574001
23-07-2015,Tesla,53.439999
24-07-2015,Tesla,53.082001
27-07-2015,Tesla,50.602001
28-07-2015,Tesla,52.964001
29-07-2015,Tesla,52.764
30-07-2015,Tesla,53.358002
31-07-2015,Tesla,53.23
03-08-2015,Tesla,51.998001
04-08-2015,Tesla,53.256001
05-08-2015,Tesla,54.026001
06-08-2015,Tesla,49.226002
07-08-2015,Tesla,48.501999
10-08-2015,Tesla,48.228001
11-08-2015,Tesla,47.473999
12-08-2015,Tesla,47.633999
13-08-2015,Tesla,48.501999
14-08-2015,Tesla,48.630001
17-08-2015,Tesla,50.998001
18-08-2015,Tesla,52.144001
19-08-2015,Tesla,51.049999
20-08-2015,Tesla,48.436001
21-08-2015,Tesla,46.153999
24-08-2015,Tesla,43.773998
25-08-2015,Tesla,44.006001
26-08-2015,Tesla,44.967999
27-08-2015,Tesla,48.598
28-08-2015,Tesla,49.695999
31-08-2015,Tesla,49.812
01-09-2015,Tesla,47.726002
02-09-2015,Tesla,49.537998
03-09-2015,Tesla,49.113998
04-09-2015,Tesla,48.386002
08-09-2015,Tesla,49.633999
09-09-2015,Tesla,49.782001
10-09-2015,Tesla,49.695999
11-09-2015,Tesla,50.048
14-09-2015,Tesla,50.638
15-09-2015,Tesla,50.714001
16-09-2015,Tesla,52.450001
17-09-2015,Tesla,52.414001
18-09-2015,Tesla,52.124001
21-09-2015,Tesla,52.84
22-09-2015,Tesla,52.188
23-09-2015,Tesla,52.212002
24-09-2015,Tesla,52.624001
25-09-2015,Tesla,51.382
28-09-2015,Tesla,49.686001
29-09-2015,Tesla,49.330002
30-09-2015,Tesla,49.68
01-10-2015,Tesla,47.976002
02-10-2015,Tesla,49.514
05-10-2015,Tesla,49.23
06-10-2015,Tesla,48.292
07-10-2015,Tesla,46.391998
08-10-2015,Tesla,45.344002
09-10-2015,Tesla,44.138
12-10-2015,Tesla,43.116001
13-10-2015,Tesla,43.849998
14-10-2015,Tesla,43.375999
15-10-2015,Tesla,44.262001
16-10-2015,Tesla,45.402
19-10-2015,Tesla,45.619999
20-10-2015,Tesla,42.605999
21-10-2015,Tesla,42.018002
22-10-2015,Tesla,42.344002
23-10-2015,Tesla,41.818001
26-10-2015,Tesla,43.051998
27-10-2015,Tesla,42.07
28-10-2015,Tesla,42.591999
29-10-2015,Tesla,42.326
30-10-2015,Tesla,41.386002
02-11-2015,Tesla,42.757999
03-11-2015,Tesla,41.669998
04-11-2015,Tesla,46.326
05-11-2015,Tesla,46.354
06-11-2015,Tesla,46.472
09-11-2015,Tesla,45.066002
10-11-2015,Tesla,43.299999
11-11-2015,Tesla,43.816002
12-11-2015,Tesla,42.588001
13-11-2015,Tesla,41.438
16-11-2015,Tesla,42.862
17-11-2015,Tesla,42.799999
18-11-2015,Tesla,44.214001
19-11-2015,Tesla,44.360001
20-11-2015,Tesla,44.001999
23-11-2015,Tesla,43.549999
24-11-2015,Tesla,43.650002
25-11-2015,Tesla,45.928001
27-11-2015,Tesla,46.321999
30-11-2015,Tesla,46.051998
01-12-2015,Tesla,47.438
02-12-2015,Tesla,46.397999
03-12-2015,Tesla,46.542
04-12-2015,Tesla,46.076
07-12-2015,Tesla,46.226002
08-12-2015,Tesla,45.344002
09-12-2015,Tesla,44.903999
10-12-2015,Tesla,45.414001
11-12-2015,Tesla,43.403999
14-12-2015,Tesla,43.716
15-12-2015,Tesla,44.217999
16-12-2015,Tesla,46.902
17-12-2015,Tesla,46.678001
18-12-2015,Tesla,46.091999
21-12-2015,Tesla,46.512001
22-12-2015,Tesla,45.990002
23-12-2015,Tesla,45.939999
24-12-2015,Tesla,46.113998
28-12-2015,Tesla,45.790001
29-12-2015,Tesla,47.438
30-12-2015,Tesla,47.618
31-12-2015,Tesla,48.001999
04-01-2016,Tesla,44.681999
05-01-2016,Tesla,44.686001
06-01-2016,Tesla,43.807999
07-01-2016,Tesla,43.130001
08-01-2016,Tesla,42.200001
11-01-2016,Tesla,41.57
12-01-2016,Tesla,41.993999
13-01-2016,Tesla,40.062
14-01-2016,Tesla,41.236
15-01-2016,Tesla,40.998001
19-01-2016,Tesla,40.944
20-01-2016,Tesla,39.740002
21-01-2016,Tesla,39.993999
22-01-2016,Tesla,40.509998
25-01-2016,Tesla,39.276001
26-01-2016,Tesla,38.712002
27-01-2016,Tesla,37.613998
28-01-2016,Tesla,37.939999
29-01-2016,Tesla,38.240002
01-02-2016,Tesla,39.388
02-02-2016,Tesla,36.556
03-02-2016,Tesla,34.695999
04-02-2016,Tesla,35.066002
05-02-2016,Tesla,32.52
08-02-2016,Tesla,29.598
09-02-2016,Tesla,29.65
10-02-2016,Tesla,28.733999
11-02-2016,Tesla,30.094
12-02-2016,Tesla,30.208
16-02-2016,Tesla,31.034
17-02-2016,Tesla,33.736
18-02-2016,Tesla,33.354
19-02-2016,Tesla,33.316002
22-02-2016,Tesla,35.548
23-02-2016,Tesla,35.442001
24-02-2016,Tesla,35.799999
25-02-2016,Tesla,37.486
26-02-2016,Tesla,38.068001
29-02-2016,Tesla,38.386002
01-03-2016,Tesla,37.27
02-03-2016,Tesla,37.667999
03-03-2016,Tesla,39.147999
04-03-2016,Tesla,40.208
07-03-2016,Tesla,41.057999
08-03-2016,Tesla,40.52
09-03-2016,Tesla,41.743999
10-03-2016,Tesla,41.035999
11-03-2016,Tesla,41.5
14-03-2016,Tesla,43.029999
15-03-2016,Tesla,43.667999
16-03-2016,Tesla,44.386002
17-03-2016,Tesla,45.276001
18-03-2016,Tesla,46.548
21-03-2016,Tesla,47.664001
22-03-2016,Tesla,46.848
23-03-2016,Tesla,44.515999
24-03-2016,Tesla,45.549999
28-03-2016,Tesla,46.051998
29-03-2016,Tesla,46.026001
30-03-2016,Tesla,45.377998
31-03-2016,Tesla,45.953999
01-04-2016,Tesla,47.518002
04-04-2016,Tesla,49.397999
05-04-2016,Tesla,51.094002
06-04-2016,Tesla,53.084
07-04-2016,Tesla,51.439999
08-04-2016,Tesla,50.014
11-04-2016,Tesla,49.984001
12-04-2016,Tesla,49.563999
13-04-2016,Tesla,50.905998
14-04-2016,Tesla,50.372002
15-04-2016,Tesla,50.902
18-04-2016,Tesla,50.776001
19-04-2016,Tesla,49.473999
20-04-2016,Tesla,49.993999
21-04-2016,Tesla,49.658001
22-04-2016,Tesla,50.75
25-04-2016,Tesla,50.363998
26-04-2016,Tesla,50.748001
27-04-2016,Tesla,50.293999
28-04-2016,Tesla,49.542
29-04-2016,Tesla,48.152
02-05-2016,Tesla,48.360001
03-05-2016,Tesla,46.464001
04-05-2016,Tesla,44.512001
05-05-2016,Tesla,42.306
06-05-2016,Tesla,42.986
09-05-2016,Tesla,41.784
10-05-2016,Tesla,41.737999
11-05-2016,Tesla,41.792
12-05-2016,Tesla,41.456001
13-05-2016,Tesla,41.521999
16-05-2016,Tesla,41.658001
17-05-2016,Tesla,40.931999
18-05-2016,Tesla,42.234001
19-05-2016,Tesla,43.042
20-05-2016,Tesla,44.056
23-05-2016,Tesla,43.243999
24-05-2016,Tesla,43.582001
25-05-2016,Tesla,43.916
26-05-2016,Tesla,45.023998
27-05-2016,Tesla,44.608002
31-05-2016,Tesla,44.646
01-06-2016,Tesla,43.911999
02-06-2016,Tesla,43.792
03-06-2016,Tesla,43.798
06-06-2016,Tesla,44.136002
07-06-2016,Tesla,46.467999
08-06-2016,Tesla,47.104
09-06-2016,Tesla,45.872002
10-06-2016,Tesla,43.757999
13-06-2016,Tesla,43.574001
14-06-2016,Tesla,42.992001
15-06-2016,Tesla,43.540001
16-06-2016,Tesla,43.585999
17-06-2016,Tesla,43.094002
20-06-2016,Tesla,43.939999
21-06-2016,Tesla,43.922001
22-06-2016,Tesla,39.332001
23-06-2016,Tesla,39.279999
24-06-2016,Tesla,38.630001
27-06-2016,Tesla,39.709999
28-06-2016,Tesla,40.358002
29-06-2016,Tesla,42.037998
30-06-2016,Tesla,42.456001
01-07-2016,Tesla,43.299999
05-07-2016,Tesla,42.796001
06-07-2016,Tesla,42.888
07-07-2016,Tesla,43.188
08-07-2016,Tesla,43.355999
11-07-2016,Tesla,44.956001
12-07-2016,Tesla,44.93
13-07-2016,Tesla,44.506001
14-07-2016,Tesla,44.306
15-07-2016,Tesla,44.080002
18-07-2016,Tesla,45.25
19-07-2016,Tesla,45.051998
20-07-2016,Tesla,45.672001
21-07-2016,Tesla,44.099998
22-07-2016,Tesla,44.453999
25-07-2016,Tesla,46.001999
26-07-2016,Tesla,45.902
27-07-2016,Tesla,45.698002
28-07-2016,Tesla,46.122002
29-07-2016,Tesla,46.958
01-08-2016,Tesla,46.001999
02-08-2016,Tesla,45.439999
03-08-2016,Tesla,45.158001
04-08-2016,Tesla,46.122002
05-08-2016,Tesla,46.006001
08-08-2016,Tesla,45.231998
09-08-2016,Tesla,45.816002
10-08-2016,Tesla,45.130001
11-08-2016,Tesla,44.981998
12-08-2016,Tesla,45.122002
15-08-2016,Tesla,45.118
16-08-2016,Tesla,44.722
17-08-2016,Tesla,44.647999
18-08-2016,Tesla,44.702
19-08-2016,Tesla,45
22-08-2016,Tesla,44.585999
23-08-2016,Tesla,44.967999
24-08-2016,Tesla,44.523998
25-08-2016,Tesla,44.192001
26-08-2016,Tesla,43.998001
29-08-2016,Tesla,43.040001
30-08-2016,Tesla,42.268002
31-08-2016,Tesla,42.402
01-09-2016,Tesla,40.153999
02-09-2016,Tesla,39.556
06-09-2016,Tesla,40.566002
07-09-2016,Tesla,40.341999
08-09-2016,Tesla,39.472
09-09-2016,Tesla,38.894001
12-09-2016,Tesla,39.66
13-09-2016,Tesla,39.209999
14-09-2016,Tesla,39.282001
15-09-2016,Tesla,40.084
16-09-2016,Tesla,41.080002
19-09-2016,Tesla,41.268002
20-09-2016,Tesla,40.928001
21-09-2016,Tesla,41.043999
22-09-2016,Tesla,41.285999
23-09-2016,Tesla,41.490002
26-09-2016,Tesla,41.798
27-09-2016,Tesla,41.161999
28-09-2016,Tesla,41.254002
29-09-2016,Tesla,40.139999
30-09-2016,Tesla,40.806
03-10-2016,Tesla,42.740002
04-10-2016,Tesla,42.282001
05-10-2016,Tesla,41.692001
06-10-2016,Tesla,40.200001
07-10-2016,Tesla,39.321999
10-10-2016,Tesla,40.189999
11-10-2016,Tesla,40.02
12-10-2016,Tesla,40.301998
13-10-2016,Tesla,40.048
14-10-2016,Tesla,39.301998
17-10-2016,Tesla,38.792
18-10-2016,Tesla,39.82
19-10-2016,Tesla,40.712002
20-10-2016,Tesla,39.82
21-10-2016,Tesla,40.018002
24-10-2016,Tesla,40.551998
25-10-2016,Tesla,40.467999
26-10-2016,Tesla,40.448002
27-10-2016,Tesla,40.801998
28-10-2016,Tesla,39.993999
31-10-2016,Tesla,39.546001
01-11-2016,Tesla,38.158001
02-11-2016,Tesla,37.604
03-11-2016,Tesla,37.484001
04-11-2016,Tesla,38.112
07-11-2016,Tesla,38.641998
08-11-2016,Tesla,38.987999
09-11-2016,Tesla,38.012001
10-11-2016,Tesla,37.07
11-11-2016,Tesla,37.712002
14-11-2016,Tesla,36.290001
15-11-2016,Tesla,36.754002
16-11-2016,Tesla,36.785999
17-11-2016,Tesla,37.731998
18-11-2016,Tesla,37.004002
21-11-2016,Tesla,36.903999
22-11-2016,Tesla,38.234001
23-11-2016,Tesla,38.627998
25-11-2016,Tesla,39.330002
28-11-2016,Tesla,39.223999
29-11-2016,Tesla,37.914001
30-11-2016,Tesla,37.880001
01-12-2016,Tesla,36.375999
02-12-2016,Tesla,36.293999
05-12-2016,Tesla,37.360001
06-12-2016,Tesla,37.169998
07-12-2016,Tesla,38.630001
08-12-2016,Tesla,38.458
09-12-2016,Tesla,38.436001
12-12-2016,Tesla,38.486
13-12-2016,Tesla,39.630001
14-12-2016,Tesla,39.737999
15-12-2016,Tesla,39.515999
16-12-2016,Tesla,40.498001
19-12-2016,Tesla,40.546001
20-12-2016,Tesla,41.757999
21-12-2016,Tesla,41.540001
22-12-2016,Tesla,41.689999
23-12-2016,Tesla,42.667999
27-12-2016,Tesla,43.905998
28-12-2016,Tesla,43.948002
29-12-2016,Tesla,42.936001
30-12-2016,Tesla,42.737999
03-01-2017,Tesla,43.397999
04-01-2017,Tesla,45.397999
05-01-2017,Tesla,45.349998
06-01-2017,Tesla,45.801998
09-01-2017,Tesla,46.256001
10-01-2017,Tesla,45.973999
11-01-2017,Tesla,45.945999
12-01-2017,Tesla,45.917999
13-01-2017,Tesla,47.549999
17-01-2017,Tesla,47.116001
18-01-2017,Tesla,47.672001
19-01-2017,Tesla,48.751999
20-01-2017,Tesla,48.945999
23-01-2017,Tesla,49.784
24-01-2017,Tesla,50.922001
25-01-2017,Tesla,50.894001
26-01-2017,Tesla,50.501999
27-01-2017,Tesla,50.59
30-01-2017,Tesla,50.125999
31-01-2017,Tesla,50.386002
01-02-2017,Tesla,49.848
02-02-2017,Tesla,50.310001
03-02-2017,Tesla,50.265999
06-02-2017,Tesla,51.554001
07-02-2017,Tesla,51.495998
08-02-2017,Tesla,52.416
09-02-2017,Tesla,53.84
10-02-2017,Tesla,53.846001
13-02-2017,Tesla,56.119999
14-02-2017,Tesla,56.195999
15-02-2017,Tesla,55.952
16-02-2017,Tesla,53.790001
17-02-2017,Tesla,54.445999
21-02-2017,Tesla,55.478001
22-02-2017,Tesla,54.702
23-02-2017,Tesla,51.198002
24-02-2017,Tesla,51.400002
27-02-2017,Tesla,49.245998
28-02-2017,Tesla,49.998001
01-03-2017,Tesla,50.004002
02-03-2017,Tesla,50.096001
03-03-2017,Tesla,50.313999
06-03-2017,Tesla,50.242001
07-03-2017,Tesla,49.717999
08-03-2017,Tesla,49.374001
09-03-2017,Tesla,48.98
10-03-2017,Tesla,48.737999
13-03-2017,Tesla,49.234001
14-03-2017,Tesla,51.599998
15-03-2017,Tesla,51.146
16-03-2017,Tesla,52.41
17-03-2017,Tesla,52.299999
20-03-2017,Tesla,52.383999
21-03-2017,Tesla,50.136002
22-03-2017,Tesla,51.001999
23-03-2017,Tesla,50.956001
24-03-2017,Tesla,52.632
27-03-2017,Tesla,54.043999
28-03-2017,Tesla,55.490002
29-03-2017,Tesla,55.476002
30-03-2017,Tesla,55.584
31-03-2017,Tesla,55.66
03-04-2017,Tesla,59.703999
04-04-2017,Tesla,60.740002
05-04-2017,Tesla,59
